Package_Name	Class_Name	Function_Name	Func_Readability
org.jfree.chart.axis	LogAxis	setBaseFormatter		NaN
org.jfree.chart.axis	LogAxis	setSmallestValue		NaN
org.jfree.chart.axis	LogAxis	setNumberFormatOverride		NaN
org.jfree.chart.axis	LogAxis	calculateLog		NaN
org.jfree.chart.axis	LogAxis	calculateValue		NaN
org.jfree.chart.axis	LogAxis	calculateValueNoINF		NaN
org.jfree.chart.axis	LogAxis	exponentLengthToJava2D		NaN
org.jfree.chart.axis	LogAxis	createTickLabel		NaN
org.jfree.chart.axis	LogAxis	pan		NaN
org.jfree.chart.axis	LogAxis	resizeRange		NaN
org.jfree.chart.axis	LogAxis	resizeRange2		NaN
org.jfree.chart.axis	LogAxis	createLogTickUnits		NaN
org.jfree.chart.axis	LogTick	LogTick		NaN
org.jfree.chart.axis	MarkerAxisBand	MarkerAxisBand		NaN
org.jfree.chart.axis	MarkerAxisBand	addMarker		NaN
org.jfree.chart.axis	MarkerAxisBand	getHeight		NaN
org.jfree.chart.axis	MarkerAxisBand	drawStringInRect		NaN
org.jfree.chart.axis	ModuloAxis	ModuloAxis		NaN
org.jfree.chart.axis	ModuloAxis	setDisplayRange		NaN
org.jfree.chart.axis	ModuloAxis	trans		NaN
org.jfree.chart.axis	ModuloAxis	transStart		NaN
org.jfree.chart.axis	ModuloAxis	transEnd		NaN
org.jfree.chart.axis	ModuloAxis	mapValueToFixedRange		NaN
org.jfree.chart.axis	ModuloAxis	lengthToJava2D		NaN
org.jfree.chart.axis	MonthDateFormat	MonthDateFormat		NaN
org.jfree.chart.axis	NumberAxis	NumberAxis		NaN
org.jfree.chart.axis	NumberAxis	setRangeType		NaN
org.jfree.chart.axis	NumberAxis	setAutoRangeIncludesZero		NaN
org.jfree.chart.axis	NumberAxis	setAutoRangeStickyZero		NaN
org.jfree.chart.axis	NumberAxis	setMarkerBand		NaN
org.jfree.chart.axis	NumberAxis	calculateVisibleTickCount		NaN
org.jfree.chart.axis	NumberAxis	createStandardTickUnits		NaN
org.jfree.chart.axis	NumberAxis	createIntegerTickUnits		NaN
org.jfree.chart.axis	NumberAxis3D	NumberAxis3D		NaN
org.jfree.chart.axis	NumberTick	NumberTick		NaN
org.jfree.chart.axis	NumberTickUnit	NumberTickUnit		NaN
org.jfree.chart.axis	NumberTickUnitSource	NumberTickUnitSource		NaN
org.jfree.chart.axis	NumberTickUnitSource	getLargerTickUnit		NaN
org.jfree.chart.axis	NumberTickUnitSource	getCeilingTickUnit		NaN
